BATS_id,type,cruise,cast,mtime,year,month,day,hour,doy,lat,lon,MLD_dens125,MLD_bvfrq,MLD_densT2,MLD_densT3,MLD_densT1,MLD_dens2,MLD_densGR,MLD_te2,DCM,DCMde_top,Season,Sunrise,Sunset,par0,kpar,z_par_1pcnt,z_par_halfpcnt,z_par_tenthpcnt,fluor_offset
10024004,1,24,4,727087.708333333,1990,9,11,17,254,32.013,-64.133,8.93710145234144,6.95111265893774,6.95111265893774,8.93710145234144,6.95111265893774,-999,2.97907721408672,6.95111265893774,NaN,NaN,1,1002.03199999999,2225.53200000001,NaN,NaN,NaN,NaN,NaN,NaN
10025001,1,25,1,727120.78125,1990,10,14,18.75,287,31.859,-64.168,50.6390589796728,6.95120129959844,10.9232102523793,26.8104748187649,6.95120129959844,52.6246491098221,2.97911520332729,8.93721541832625,NaN,NaN,NaN,1023.17199999997,2142.67199999998,NaN,NaN,NaN,NaN,NaN,NaN
10025002,1,25,2,727121.270833333,1990,10,15,6.5,288,31.83,-64.178,46.667932827231,46.667932827231,46.667932827231,46.667932827231,16.8811195315966,48.6535662386482,4.96517979926961,46.667932827231,NaN,NaN,NaN,1024.21199999999,2141.71200000003,NaN,NaN,NaN,NaN,NaN,NaN
10025003,1,25,3,727121.489583333,1990,10,15,11.75,288,31.843,-64.205,48.6535139549911,8.9372272417062,42.6965623344522,48.6535139549911,8.9372272417062,50.6391259716815,2.97911914451401,46.6678826773461,118.13848274477,64.5378708815918,4,1024.31999999996,2141.82000000001,1712.42491348024,0.0432315938691412,108.213501275592,124.093240983463,159.818159731491,NaN
10025004,1,25,4,727121.663194444,1990,10,15,15.9166666666667,288,31.855,-64.226,55.603016587255,7.94421339732116,15.888118230093,53.6174546877478,9.93021853046856,55.603016587255,5.95818897889474,17.8740462339831,121.115763318234,69.5014107605657,4,1024.40399999999,2141.90400000004,892.94189186253,0.042235255505275,109.205912699122,127.070429173547,164.779298498238,NaN
10026001,1,26,1,727142.607638889,1990,11,5,14.5833333333333,309,31.841,-64.172,71.4869013852376,71.4869013852376,71.4869013852376,71.4869013852376,57.588625888988,71.4869013852376,3.97214987178645,71.4869013852376,109.206039104666,71.4869013852376,4,1039.68799999999,2120.188,307.902353256842,0.0369707204329844,125.08570455671,144.933557065694,188.59207463355,NaN
10026002,1,26,2,727142.743055556,1990,11,5,17.8333333333333,309,31.821,-64.167,-999,8.93724349353016,-999,-999,-999,-999,6.95122313597907,-999,NaN,NaN,NaN,1039.66800000001,2120.16800000002,NaN,NaN,NaN,NaN,NaN,NaN
10026003,1,26,3,727142.769444444,1990,11,5,18.4666666666667,309,31.834,-64.177,64.5379188969016,64.5379188969016,64.5379188969016,64.5379188969016,56.5958885745203,64.5379188969016,2.97912136095409,64.5379188969016,NaN,NaN,NaN,1039.70799999996,2120.20799999998,NaN,NaN,NaN,NaN,NaN,NaN
10026004,1,26,4,727143.208333333,1990,11,6,5,310,31.818,-64.182,67.5161901317251,65.5307376826191,65.5307376826191,67.5161901317251,65.5307376826191,67.5161901317251,3.97215742290917,67.5161901317251,NaN,NaN,NaN,1040.72800000001,2119.22799999997,NaN,NaN,NaN,NaN,NaN,NaN
10026005,1,26,5,727143.378472222,1990,11,6,9.08333333333333,310,31.776,-64.185,68.5091468251505,64.5382281499135,68.5091468251505,68.5091468251505,66.5236971127249,70.4945772883884,58.5817057473264,68.5091468251505,NaN,NaN,NaN,1040.73999999998,2119.24000000002,NaN,NaN,NaN,NaN,NaN,NaN
10026006,1,26,6,727143.628472222,1990,11,6,15.0833333333333,310,31.708,-64.187,68.50953128565,68.50953128565,62.5530909700297,66.5240704313363,14.8953278233309,68.50953128565,4.96522981395508,18.8672320491809,NaN,NaN,NaN,1040.24799999999,2119.24800000003,NaN,NaN,NaN,NaN,NaN,NaN
10026007,1,26,7,727143.885416667,1990,11,6,21.25,310,32.165,-64.501,65.52885302941,65.52885302941,65.52885302941,65.52885302941,51.6305465159913,67.5142483776666,5.95803584397907,65.52885302941,103.248074192919,65.52885302941,4,1042.50400000003,2120.004,NaN,NaN,NaN,NaN,NaN,NaN
10027001,1,27,1,727170.552083333,1990,12,3,13.25,337,31.807,-64.165,86.3771069947016,84.3918355656308,86.3771069947016,86.3771069947016,84.3918355656308,88.3623591853205,4.96518923635682,86.3771069947016,NaN,NaN,NaN,1103.15999999999,2106.65999999997,NaN,NaN,NaN,NaN,NaN,NaN
10027002,1,27,2,727170.825,1990,12,3,19.8,337,31.805,-64.246,89.3549928312885,87.3697499314259,87.3697499314259,87.3697499314259,87.3697499314259,89.3549928312885,3.97216168960871,89.3549928312885,NaN,NaN,NaN,1103.48399999999,2106.98399999997,NaN,NaN,NaN,NaN,NaN,NaN
10027003,1,27,3,727171.181944444,1990,12,4,4.36666666666667,338,31.851,-64.329,106.228377049278,104.243305170459,104.243305170459,104.243305170459,104.243305170459,106.228377049278,6.95120589791964,106.228377049278,NaN,NaN,NaN,1104.81599999998,2107.31599999997,NaN,NaN,NaN,NaN,NaN,NaN
