BATS_id,type,cruise,cast,mtime,year,month,day,hour,doy,lat,lon,MLD_dens125,MLD_bvfrq,MLD_densT2,MLD_densT3,MLD_densT1,MLD_dens2,MLD_densGR,MLD_te2,DCM,Season,Sunrise,Sunset,par0,kpar,z_par_1pcnt,z_par_halfpcnt,z_par_tenthpcnt,fluor_offset
10347012,1,347,12,737204.691666667,2018,5,24,16.6,144,31.6893383333333,-64.06531,22.8419137612348,18.867857370138,20.8539798915407,20.8539798915407,18.867857370138,24.8189737880617,12.9123768530262,18.867857370138,112.190765879899,3,918.26124000002,2306.76124,651.832851190772,0.0348982353694239,132.034435788964,151.875371009699,199.506176654068,NaN
10347013,1,347,13,737204.875694444,2018,5,24,21.0166666666667,144,31.7052733333333,-64.0224916666667,20.8571730082838,18.8606156598086,20.8571730082838,20.8571730082838,18.8606156598086,20.8571730082838,10.9243312154103,18.8606156598086,110.204642373106,3,918.089966666671,2306.58996666665,231.165466351896,0.0363687597937224,128.061639685019,145.929527199689,191.567474207386,NaN
10347014,1,347,14,737205.160416667,2018,5,25,3.85,145,31.17422,-64.32093,25.8172575082465,21.8455048267852,23.8338481891739,23.8338481891739,23.8338481891739,25.8172575082465,3.96812522090381,23.8338481891739,121.116023791142,3,920.283719999989,2307.28371999999,0,NaN,NaN,NaN,NaN,NaN
10347015,1,347,15,737205.305555556,2018,5,25,7.33333333333333,145,31.3578683333333,-63.9571733333333,20.8507361230705,18.8694092387119,20.8507361230705,20.8507361230705,18.8694092387119,22.8431578253193,16.8804191928422,18.8694092387119,157.8328904706,3,918.328693333337,2306.32869333332,0,NaN,NaN,NaN,NaN,NaN
10347016,1,347,16,737205.444444444,2018,5,25,10.6666666666667,145,31.6694816666667,-64.16739,17.8791687558255,17.8791687558255,17.8791687558255,17.8791687558255,17.8791687558255,19.8548109718339,13.905395475868,17.8791687558255,95.3172477785823,3,918.669559999998,2307.66956000001,426.795058233861,0.0478977102432828,97.2897964657006,111.191336303999,144.926351551152,NaN
10347017,1,347,17,737206.061805556,2018,5,26,1.48333333333333,146,32.2494466666667,-63.5322866666667,15.8931961933965,9.92660929562635,13.8989787356091,15.8931961933965,11.9160693713768,15.8931961933965,3.96985544656686,11.9160693713768,97.2966934416794,3,914.129146666651,2307.12914666668,0,NaN,NaN,NaN,NaN,NaN
10347018,1,347,18,737206.170138889,2018,5,26,4.08333333333333,146,32.02062,-63.445575,21.8457802360571,11.9170617333314,17.8733256439379,19.859779944456,15.8901845454906,23.8317541337357,9.95279557846306,17.8733256439379,119.130324977971,3,914.282300000004,2306.28230000001,0,NaN,NaN,NaN,NaN,NaN
10347019,1,347,19,737206.315277778,2018,5,26,7.56666666666667,146,31.713035,-63.2297733333333,25.8141387320105,17.8805091256741,23.8313158920983,23.8313158920983,19.8563241761759,27.8052538118099,13.9000996604035,21.8471878419127,129.059666666667,3,913.919093333352,2304.41909333334,0,NaN,NaN,NaN,NaN,NaN
10347020,1,347,20,737206.452777778,2018,5,26,10.8666666666667,146,31.5348916666667,-63.5958616666667,21.8448574763561,9.92040047992533,13.8945694414009,19.8635694732463,11.9278322786287,23.8362538082103,3.96903678433699,13.8945694414009,123.104407330204,3,915.883446666649,2305.88344666668,411.188010214259,0.0379823244679101,123.104407330204,140.972778124023,182.645806763264,NaN
10348001,1,348,1,737222.484722222,2018,6,11,11.6333333333333,162,32.3824883333333,-64.6138433333333,11.9127865788145,11.9127865788145,11.9127865788145,11.9127865788145,9.93215360856456,NaN,3.96962244323513,11.9127865788145,NaN,3,914.455373333349,2319.95537333332,NaN,NaN,NaN,NaN,NaN,NaN
10348002,1,348,2,737222.5125,2018,6,11,12.3,162,32.3422983333333,-64.59312,20.8513291702442,14.8937942412737,18.8644835643142,20.8513291702442,14.8937942412737,24.8255750507813,6.95223160853934,16.8818687149073,120.120667907738,3,914.372480000002,2319.87248000002,137.679064594837,0.0447422871973085,104.244839893934,120.120667907738,155.843454180309,NaN
10348003,1,348,3,737222.552083333,2018,6,11,13.25,162,32.30062,-64.5725916666667,21.8362889150771,17.8630851636643,19.8625404875883,19.8625404875883,15.8983451151266,21.8362889150771,9.9273568704936,17.8630851636643,87.3668488789577,3,914.290366666673,2319.29036666666,310.268623891197,0.0297711139622384,154.851259199712,178.656965128626,232.23745768916,NaN
10348004,1,348,4,737222.594444444,2018,6,11,14.2666666666667,162,32.2595216666667,-64.5516966666667,15.8823257499297,11.9136457890104,13.9027771299638,15.8823257499297,11.9136457890104,17.8794036690381,3.97060416666667,13.9027771299638,77.437896680778,3,914.206786666659,2319.20678666668,372.855293708174,0.0366306607743449,127.064463103493,144.928076579513,188.585368636092,NaN
10348005,1,348,5,737222.91875,2018,6,11,22.05,162,31.9762616666667,-64.3812,14.889402901097,12.9148579589801,14.889402901097,14.889402901097,12.9148579589801,16.8824018356078,2.94306483600305,14.889402901097,98.284393399356,3,914.524799999999,2318.0248,137.352245960888,0.0502121911879005,92.3340766647994,106.229462462549,137.981241733916,NaN
10348006,1,348,6,737223.10625,2018,6,12,2.55,163,31.658615,-64.1460383333333,14.9023883620225,14.9023883620225,14.9023883620225,14.9023883620225,14.9023883620225,14.9023883620225,12.9065516550897,14.9023883620225,102.263126348209,3,914.084153333324,2316.58415333334,0,NaN,NaN,NaN,NaN,NaN
10348007,1,348,7,737223.409027778,2018,6,12,9.81666666666667,163,31.486225,-64.5310266666667,17.8775891172224,17.8775891172224,17.8775891172224,17.8775891172224,17.8775891172224,19.8614721362812,11.9173238897778,17.8775891172224,109.200503422045,3,916.124106666675,2317.62410666667,107.900568920254,0.040414800339008,115.166929841985,133.028161369097,172.723672458927,NaN
10348008,1,348,8,737224.729166667,2018,6,13,17.5,164,31.669815,-64.166425,22.8435794807028,6.95182877178665,10.9213178906239,20.8496125602389,8.92948326004088,24.8260178983144,4.96611794052204,10.9213178906239,94.3144721030467,3,914.165699999985,2317.1657,NaN,NaN,NaN,NaN,NaN,NaN
10348009,1,348,9,737225.388888889,2018,6,14,9.33333333333333,165,31.6670816666667,-64.1676516666667,26.8068583132178,24.8275405594308,24.8275405594308,24.8275405594308,24.8275405594308,26.8068583132178,18.8698424473139,24.8275405594308,100.272137683252,3,914.170606666648,2317.17060666666,31.090379490908,0.0367134290005699,126.081865395595,145.92503788619,189.587286866726,NaN
10348010,1,348,10,737225.806944444,2018,6,14,19.3666666666667,165,31.618875,-63.4835566666667,23.8323778832046,13.8976442214257,13.8976442214257,21.8446649917558,11.9185226135167,25.8172488311907,3.97537081572961,13.8976442214257,103.249098791075,3,911.934226666667,2314.43422666669,2271.89474644626,0.0559154241818287,83.3988888974151,95.3096594568282,125.090389605144,NaN
10348011,1,348,11,737226.088888889,2018,6,15,2.13333333333333,166,31.667005,-64.165475,21.8477751777576,17.8753912869033,19.8560343015063,21.8477751777576,19.8560343015063,23.8315168967942,11.9131140916497,19.8560343015063,101.277840221894,3,914.161900000008,2317.66190000001,0,NaN,NaN,NaN,NaN,NaN
10348012,1,348,12,737226.270833333,2018,6,15,6.5,166,31.6674183333333,-64.1657633333333,31.7778469712395,29.7865526984633,29.7865526984633,29.7865526984633,29.7865526984633,31.7778469712395,25.817888870989,29.7865526984633,87.3707212479947,3,914.16305333335,2317.66305333335,0,NaN,NaN,NaN,NaN,NaN
10348013,1,348,13,737226.540972222,2018,6,15,12.9833333333333,166,31.624475,-64.1432933333333,22.8421603371636,20.848985071694,22.8421603371636,22.8421603371636,20.848985071694,22.8421603371636,4.96505100696585,22.8421603371636,78.4368638445603,3,914.573173333324,2317.57317333334,4413.82079645906,0.320574374075962,14.9017794515724,16.8745999081881,22.8421603371636,NaN
10348014,1,348,14,737226.75,2018,6,15,18,166,31.58125,-64.1171733333333,24.8188343274628,8.93750508146494,14.8919798900675,24.8188343274628,12.9095843339238,26.8159833694114,2.95164886515354,14.8919798900675,92.3292460121529,3,914.468693333315,2317.46869333333,1056.49513303767,0.0464591079634937,100.274768180818,114.170145990865,149.894516544337,NaN
10348015,1,348,15,737227.027083333,2018,6,16,0.65,167,31.539365,-64.05784,17.8750696458014,15.8891149188508,17.8750696458014,17.8750696458014,15.8891149188508,19.8552171963228,5.95958866621996,17.8750696458014,91.3478407583714,3,914.23135999999,2317.23136,0,NaN,NaN,NaN,NaN,NaN
10349001,1,349,1,737258.75,2018,7,17,18,198,31.6545166666667,-64.1879333333333,22.8407697148095,6.95114049922208,10.9246758370822,18.8687044739413,10.9246758370822,24.8246086934413,4.95620689655172,10.9246758370822,112.182592567695,3,926.751733333354,2317.25173333334,NaN,NaN,NaN,NaN,NaN,NaN
10349002,1,349,2,737258.986805556,2018,7,17,23.6833333333333,198,31.1765883333333,-64.3172816666667,32.7699954446294,32.7699954446294,16.8791347627488,32.7699954446294,12.9106183152708,34.761003177226,2.95838457474908,26.8117098977836,80.4259622426873,3,928.269126666687,2316.76912666666,0,NaN,NaN,NaN,NaN,NaN
10349003,1,349,3,737259.21875,2018,7,18,5.25,199,31.53561,-63.592935,25.8231724468527,7.95010673629992,15.8892345909972,21.8484511674091,11.9234263089246,25.8231724468527,4.0352358490566,15.8892345909972,111.190422282919,3,924.871740000008,2314.37174000001,0,NaN,NaN,NaN,NaN,NaN
10349004,1,349,4,737259.397916667,2018,7,18,9.55,199,31.6645433333333,-64.1667183333333,26.8136984749044,16.8805664896516,18.8641535685459,18.8641535685459,18.8641535685459,30.7799161850121,2.98297628742515,18.8641535685459,120.126547638562,3,927.166873333349,2317.16687333334,NaN,NaN,NaN,NaN,NaN,NaN
10349005,1,349,5,737259.708333333,2018,7,18,17,199,31.796425,-64.7402416666667,19.8622994583092,9.93167496436286,13.904855353303,17.8734248444112,9.93167496436286,25.8136041528517,5.96140171477063,15.8846981827341,89.3573473090506,3,928.960966666673,2319.46096666666,380.289160497601,0.0269404145560033,172.717096830369,198.510239991297,258.025804210482,NaN
10349006,1,349,6,737259.940277778,2018,7,18,22.5666666666667,199,32.1558166666667,-64.0154333333333,18.8661242256403,8.93831428639964,10.9234377939215,12.904472270047,10.9234377939215,28.7976276200942,2.97785344269372,10.9234377939215,104.241003918348,3,925.561733333343,2317.56173333335,283.962549586751,0.0590702821613349,78.4339486044839,90.3378990645236,118.137032767802,NaN
10349007,1,349,7,737260.090277778,2018,7,19,2.16666666666667,200,32.3359066666667,-63.6560883333333,15.8844871295354,11.9154550638679,11.9154550638679,11.9154550638679,11.9154550638679,27.800733836061,7.94115441399328,13.9010458989619,105.234235651337,3,924.124353333323,2316.12435333333,0,NaN,NaN,NaN,NaN,NaN
10349008,1,349,8,737260.645833333,2018,7,19,15.5,200,32.3833433333333,-64.6142266666667,NaN,8.93503883902193,NaN,NaN,NaN,NaN,4.9660196318861,NaN,NaN,3,927.956906666664,2319.95690666667,NaN,NaN,NaN,NaN,NaN,NaN
10349009,1,349,9,737260.675,2018,7,19,16.2,200,32.3418266666667,-64.594385,23.8222762900899,23.8222762900899,21.8472443797402,23.8222762900899,19.8571852505282,23.8222762900899,11.9186001835162,23.8222762900899,97.2925991353707,3,927.877540000004,2319.87754000001,682.891020068933,0.0429281860044502,109.199586606019,125.081610708852,162.791059108076,NaN
10349010,1,349,10,737260.715972222,2018,7,19,17.1833333333333,200,32.3013833333333,-64.575675,20.8504982046255,18.8672845629233,18.8672845629233,18.8672845629233,16.8840058463566,20.8504982046255,4.96470508100147,18.8672845629233,86.3594981623483,3,927.802700000002,2319.30270000002,1534.19337211146,0.0456065863550898,102.254202142312,118.137326424005,151.8746489779,NaN
10349011,1,349,11,737260.759027778,2018,7,19,18.2166666666667,200,32.2596616666667,-64.5533833333333,21.8442576935313,19.858271812417,19.858271812417,19.858271812417,17.8751177006177,21.8442576935313,5.96117581035126,19.858271812417,83.400827063045,3,928.213533333333,2319.21353333331,1442.84114221278,0.0453850842690905,103.251859108578,117.142280414801,152.865966210495,NaN
10349012,1,349,12,737261.076388889,2018,7,20,1.83333333333333,201,31.9837183333333,-64.3836833333333,30.7823763042968,22.8416515086029,24.8175356205321,26.8135444023028,24.8175356205321,32.7755547222656,20.8489207817175,24.8175356205321,92.3339091866829,3,928.534733333327,2317.53473333334,0,NaN,NaN,NaN,NaN,NaN
10349013,1,349,13,737261.263888889,2018,7,20,6.33333333333333,201,31.8481666666667,-63.8044383333333,26.8152524962467,24.8229271542011,24.8229271542011,26.8152524962467,24.8229271542011,28.7944742565631,18.8714211362812,24.8229271542011,96.3101295396281,3,926.717753333351,2315.21775333333,0,NaN,NaN,NaN,NaN,NaN
10349014,1,349,14,737261.727777778,2018,7,20,17.4666666666667,201,31.612665,-64.10001,30.7847211173721,24.8223030510467,26.8105690076199,26.8105690076199,14.8925184041727,34.7564997761495,4.96371134150967,22.8457833901376,124.0886457297,3,928.400040000001,2315.90003999999,740.678894970625,0.0339840859360688,136.007253286847,157.840411493378,203.482512306177,NaN
10349015,1,349,15,737261.904861111,2018,7,20,21.7166666666667,201,31.48437,-64.53239,27.8046967395592,25.8139994819723,23.8392082475938,27.8046967395592,11.9110768029832,29.7865338692938,3.97548499328057,25.8139994819723,105.240011007182,3,930.12956,2317.12956,356.973185695044,0.0482380148891786,97.2943810319334,111.186367386817,144.938117346951,NaN
10349016,1,349,16,737262.274305556,2018,7,21,6.58333333333333,202,31.6661516666667,-64.16297,23.8301109955921,19.8606768179513,19.8606768179513,21.8469823991013,19.8606768179513,25.8166133274133,3.96962723951992,23.8301109955921,107.217842518145,3,929.151879999999,2315.65188,0,NaN,NaN,NaN,NaN,NaN
10349017,1,349,17,737262.584027778,2018,7,21,14.0166666666667,202,31.6525666666667,-64.1480166666667,25.8179607957102,23.8319295212936,23.8319295212936,25.8179607957102,21.8491953068801,27.8060477678351,13.9071870854183,25.8179607957102,107.217469813271,3,929.092066666649,2315.59206666665,883.496234160047,0.0416074750206735,111.193558004448,129.05702610526,166.765930263557,NaN
10349018,1,349,18,737262.767361111,2018,7,21,18.4166666666667,202,31.6242933333333,-64.1301,25.8239863885245,23.8224307913218,23.8224307913218,25.8239863885245,19.8572342883922,25.8239863885245,5.95517433619245,23.8224307913218,93.3252654503097,3,929.020400000018,2315.52039999998,915.313063876715,0.0446028526045881,103.248606797715,119.13585624202,156.841264799307,NaN
10349019,1,349,19,737263.024305556,2018,7,22,0.583333333333333,203,31.5842116666667,-64.07422,30.7848406355761,26.8104681688501,28.7986437122693,28.7986437122693,28.7986437122693,30.7848406355761,6.95021252813722,28.7986437122693,110.200356321816,3,929.296880000015,2314.29688,0,NaN,NaN,NaN,NaN,NaN
10349020,1,349,20,737263.418055556,2018,7,22,10.0333333333333,203,31.669985,-64.1672833333333,25.8178759089757,23.8324717789537,23.8324717789537,23.8324717789537,23.8324717789537,25.8178759089757,19.8635568891683,23.8324717789537,99.2851295236887,3,929.669133333341,2315.16913333332,57.1581342815999,0.0326171867613897,142.950934686055,162.797597500761,212.40451770426,NaN
10349021,1,349,21,737263.579166667,2018,7,22,13.9,203,31.3594583333333,-63.9597833333333,27.8035844829081,27.8035844829081,27.8035844829081,27.8035844829081,27.8035844829081,29.7871784824848,9.93040949253981,27.8035844829081,99.2852624541318,3,929.339133333315,2313.83913333335,1429.64301166797,0.0447802398149939,103.250644790241,119.137773605798,154.864668244146,NaN
10349022,1,349,22,737263.761805556,2018,7,22,18.2833333333333,203,31.224305,-63.3829333333333,33.7624009170693,31.7772496974134,31.7772496974134,33.7624009170693,15.8896505847208,35.7484985056049,3.95325010438413,31.7772496974134,111.199219815333,3,927.531733333349,2311.03173333332,533.139836239485,0.0326357315676021,142.95523261466,162.805688798457,212.414660175543,NaN
10349023,1,349,23,737263.899305556,2018,7,22,21.5833333333333,203,31.4016433333333,-63.0189016666667,16.8810366526411,12.9102764418672,14.8922914504407,16.8810366526411,12.9102764418672,18.868475151835,2.96568277616279,14.8922914504407,114.16501488779,3,925.575606666653,2310.07560666669,400.836718217263,0.0381919472654773,122.11293537669,139.97281016986,181.653714970351,NaN
10349024,1,349,24,737264.071527778,2018,7,23,1.71666666666667,204,31.8935216666667,-62.8736033333333,22.8424215008246,18.8663362663989,20.852173561986,20.852173561986,18.8663362663989,22.8424215008246,12.9085613217581,18.8663362663989,118.134505737074,3,924.494413333323,2309.99441333334,0,NaN,NaN,NaN,NaN,NaN
10349025,1,349,25,737264.208333333,2018,7,23,5,204,32.2082016666667,-63.0786633333333,23.8302700161532,23.8302700161532,23.8302700161532,23.8302700161532,23.8302700161532,25.813195356672,19.8603196721848,23.8302700161532,111.200556902735,3,924.814653333319,2311.31465333332,0,NaN,NaN,NaN,NaN,NaN
10349026,1,349,26,737264.404166667,2018,7,23,9.7,204,32.5203016666667,-63.2888,27.8065621793034,19.8591593284518,21.845206213886,25.807592775492,21.845206213886,29.779518242529,15.8858250404161,25.807592775492,105.226831251794,3,925.155199999995,2312.65519999999,16.1480928486997,0.0343518469329152,134.996588579845,154.848794634258,202.470853156662,NaN
10349027,1,349,27,737264.778472222,2018,7,23,18.6833333333333,204,32.34115,-64.5942183333333,16.8772878975227,16.8772878975227,14.8936455493761,16.8772878975227,12.9065169831095,18.8579547103092,2.97118613308516,14.8936455493761,96.2999791014759,3,930.376873333348,2317.87687333334,1255.6745515036,0.045312309502636,NaN,NaN,NaN,NaN
10350001,1,350,1,737284.552777778,2018,8,12,13.2666666666667,224,32.3871233333333,-64.6108933333333,NaN,8.93724730643807,10.922457095407,NaN,10.922457095407,NaN,2.9683429666765,10.922457095407,NaN,3,944.443573333338,2302.44357333335,NaN,NaN,NaN,NaN,NaN,NaN
10350002,1,350,2,737284.581944444,2018,8,12,13.9666666666667,224,32.3435966666667,-64.592995,32.765594499548,30.7836167418582,30.7836167418582,30.7836167418582,24.8247097782455,34.7516989835029,2.98258091576372,30.7836167418582,116.150566073563,3,944.37198000001,2302.37197999998,8.98026051136845,0.00670588689547882,NaN,NaN,NaN,NaN
10350003,1,350,3,737284.620138889,2018,8,12,14.8833333333333,224,32.29866,-64.5752166666667,30.77953996745,30.77953996745,30.77953996745,30.77953996745,18.8666725435379,30.77953996745,2.94580212014134,30.77953996745,118.133557683571,3,944.300866666681,2302.30086666665,13.9605123043191,0.00684696434684325,NaN,NaN,NaN,NaN
10350004,1,350,4,737284.670138889,2018,8,12,16.0833333333333,224,32.2570533333333,-64.552115,26.808851402038,6.95092353064471,22.8366964421527,24.8236058096089,10.9240010827185,28.7933124509906,2.97677869700103,22.8366964421527,2.97677869700103,3,944.208459999986,2302.20846,23.2244358055901,0.00755496861482594,NaN,NaN,NaN,NaN
10350005,1,350,5,737285.011805556,2018,8,13,0.283333333333333,225,31.9777616666667,-64.381795,22.8373750642527,16.8826699727778,16.8826699727778,18.8656264630791,16.8826699727778,26.8100058903097,8.93125455797778,22.8373750642527,116.156046339245,3,944.52718,2300.02718000001,0,NaN,NaN,NaN,NaN,NaN
10350006,1,350,6,737285.152083333,2018,8,13,3.65,225,32.1583166666667,-64.0208016666667,25.8157099945582,21.8485749177685,23.8311085135912,23.8311085135912,21.8485749177685,29.7912834688898,17.876131720224,21.8485749177685,115.154333172597,3,943.083206666679,2258.58320666669,0,NaN,NaN,NaN,NaN,NaN
10350007,1,350,7,737285.298611111,2018,8,13,7.16666666666667,225,31.8472933333333,-63.8054416666667,19.8560348006092,15.8900171794559,17.8685159896215,19.8560348006092,15.8900171794559,19.8560348006092,11.9109618471938,17.8685159896215,111.186967775031,3,942.72176666665,2257.22176666667,0,NaN,NaN,NaN,NaN,NaN
10350008,1,350,8,737285.451388889,2018,8,13,10.8333333333333,225,31.666785,-64.1643733333333,25.8198810709893,21.8424754567836,23.831922720575,23.831922720575,19.8566432747058,27.799465859527,1.9718995215311,23.831922720575,123.103866469821,3,944.157493333323,2258.65749333334,149.381842843466,0.0385388688728316,121.113478792995,138.979095546251,180.660817925437,NaN
10350009,1,350,9,737285.721527778,2018,8,13,17.3166666666667,225,31.664615,-64.16576,24.8318719187388,6.95187926515259,14.8940688245501,24.8318719187388,12.9101733089857,28.8000093771773,2.96933111225013,14.8940688245501,122.10997183696,3,944.163039999999,2258.66304000002,NaN,NaN,NaN,NaN,NaN,NaN
10350010,1,350,10,737286.274305556,2018,8,14,6.58333333333333,226,31.664835,-64.1616966666667,20.8535122558269,14.8914479941228,16.8878930486849,16.8878930486849,14.8914479941228,28.7991661421576,10.9226460732159,22.8402154089199,124.102277788869,3,945.146786666646,2257.64678666666,0,NaN,NaN,NaN,NaN,NaN
10350011,1,350,11,737286.486111111,2018,8,14,11.6666666666667,226,31.48574,-64.5334816666667,21.8501276164503,21.8501276164503,21.8501276164503,21.8501276164503,19.8563148618679,25.8229611468288,13.9087624269551,21.8501276164503,105.23970679706,3,946.63392666665,2258.63392666667,584.505455875018,0.0445890324070479,105.23970679706,119.13547517082,156.84688017647,NaN
10350012,1,350,12,737286.621527778,2018,8,14,14.9166666666667,226,31.6642616666667,-64.1551316666667,25.8247591050632,13.9012930095058,15.8868606708634,21.8486730338794,13.9012930095058,35.746127214221,3.97203429546865,15.8868606708634,127.064385122849,3,945.120526666678,2257.62052666665,2958.64632035465,0.172304555227599,27.8039849023354,31.7750635079705,41.7039792330105,NaN
10350013,1,350,13,737286.814583333,2018,8,14,19.55,226,31.6635783333333,-64.14814,12.9102576075823,8.93520879576581,10.9228313663266,10.9228313663266,10.9228313663266,18.8681426629614,2.97081812557996,10.9228313663266,122.105741037693,3,945.092559999985,2257.59255999999,156.744553845329,0.0215976789812789,213.396989698751,247.120039883286,NaN,NaN
10350014,1,350,14,737286.988194444,2018,8,14,23.7166666666667,226,31.6676766666667,-64.1311383333333,20.8501148345971,18.8801614225729,18.8801614225729,20.8501148345971,18.8801614225729,22.8406718655127,6.95377010847061,18.8801614225729,128.059677859544,3,945.024553333324,2257.52455333333,0,NaN,NaN,NaN,NaN,NaN
10350015,1,350,15,737287.1625,2018,8,15,3.9,227,31.172845,-64.3219166666667,21.8500776491188,15.888252801557,17.8779978629224,21.8500776491188,15.888252801557,23.8252545267637,3.96595170965807,17.8779978629224,117.150300295477,3,946.787666666678,2256.78766666668,0,NaN,NaN,NaN,NaN,NaN
10350016,1,350,16,737287.419444444,2018,8,15,10.0666666666667,227,31.6667816666667,-64.1677283333333,27.8033600040339,17.873157557925,19.8596989210433,23.8321722798683,17.873157557925,35.7481231810588,13.9014700285804,19.8596989210433,119.1312439517,3,945.670913333342,2256.67091333333,59.1460715298593,0.0351079983998546,133.026330866164,152.874127527465,198.510759912457,NaN
10350017,1,350,17,737288.194444444,2018,8,16,4.66666666666667,228,31.3560483333333,-63.9587266666667,25.8189205832217,25.8189205832217,19.8607078908234,25.8189205832217,15.8915724248338,29.7851757077248,7.94339222925613,19.8607078908234,123.104623519497,3,945.834906666682,2254.33490666667,0,NaN,NaN,NaN,NaN,NaN
10350018,1,350,18,737288.333333333,2018,8,16,8,228,31.5380916666667,-63.5938283333333,26.80901301927,22.8360874287073,24.8284455936464,24.8284455936464,22.8360874287073,30.7824168925543,18.8671167572609,24.8284455936464,122.114736431181,3,944.375313333353,2253.37531333333,0,NaN,NaN,NaN,NaN,NaN
10350019,1,350,19,737288.53125,2018,8,16,12.75,228,31.959305,-63.8614066666667,26.8099386915828,26.8099386915828,24.8262223162291,26.8099386915828,18.8674955215453,30.7782369884079,4.95938750254253,24.8262223162291,139.96702034942,3,944.445626666657,2254.94562666665,837.725597049165,0.0370531471051585,126.072003661039,143.93413707371,187.600050492483,NaN
10350020,1,350,20,737288.940277778,2018,8,16,22.5666666666667,228,31.6663333333333,-64.1665466666667,23.8323503153247,7.94574660311728,13.9003457882125,17.8728210814078,9.93224723580241,29.7894977604967,2.10099891343716,13.9003457882125,121.121080846783,3,946.166186666651,2255.66618666666,50.1350533371997,0.0448592111574969,103.253114429972,119.127776486935,154.861373608666,NaN
10350021,1,350,21,737289.380555556,2018,8,17,9.13333333333333,229,31.7973416666667,-64.7438783333333,24.82532728346,10.9229789137336,12.9079599357765,20.853730186831,12.9079599357765,28.796305328065,2.95166329248801,18.8662167915189,116.147762392414,3,948.975513333321,2256.97551333331,0,NaN,NaN,NaN,NaN,NaN
10350022,1,350,22,737289.582638889,2018,8,17,13.9833333333333,229,32.3412783333333,-64.59325,25.8147704806649,25.8147704806649,17.872152950415,25.8147704806649,15.887838807366,27.8027881147834,3.97402656215981,25.8147704806649,NaN,3,947.873000000018,2257.37299999999,1099.19804746266,0.0364898928931764,NaN,NaN,NaN,NaN
10350023,1,350,23,737289.611805556,2018,8,17,14.6833333333333,229,32.34256,-64.5946683333333,23.8296047825718,23.8296047825718,21.8464514198802,21.8464514198802,11.9160754605978,23.8296047825718,3.97150734463277,21.8464514198802,NaN,3,947.878673333335,2257.37867333335,199.235851259524,0.0275264891080007,NaN,NaN,NaN,NaN
10351001,1,351,1,737313.554166667,2018,9,10,13.3,253,32.3834533333333,-64.6083483333333,NaN,5.95842700614704,NaN,NaN,NaN,NaN,3.96965682967959,NaN,NaN,3,1003.43339333334,2228.43339333334,NaN,NaN,NaN,NaN,NaN,NaN
10351002,1,351,2,737313.583333333,2018,9,10,14,253,32.34262,-64.5943216666667,13.9018953246681,13.9018953246681,13.9018953246681,13.9018953246681,11.9136485711069,15.8878255403434,3.97901828648832,13.9018953246681,89.3480937535251,3,1003.37728666665,2228.37728666666,1476.85847088615,0.0536549804707029,87.3693546678923,99.2738917874639,129.051963750776,NaN
10351003,1,351,3,737313.624305556,2018,9,10,14.9833333333333,253,32.29945,-64.5709166666667,25.8173360816017,25.8173360816017,25.8173360816017,25.8173360816017,23.8314120900469,25.8173360816017,5.95835662677452,25.8173360816017,101.263873175931,3,1003.28366666668,2228.28366666668,2442.5230305537,0.0513833887988351,91.3407519198993,103.244932237275,135.003043298129,NaN
10351004,1,351,4,737313.669444444,2018,9,10,16.0666666666667,253,32.25905,-64.550975,25.817815058221,23.831468289175,23.831468289175,25.817815058221,23.831468289175,25.817815058221,3.96590408525755,23.831468289175,107.219754470266,3,1003.20390000001,2228.20390000001,2979.20260367091,0.0512389056060965,91.3380853321379,105.229685865771,135.006879194728,NaN
10351005,1,351,5,737314,2018,9,11,0,254,31.9788716666667,-64.3805366666667,27.8014786312666,27.8014786312666,27.8014786312666,27.8014786312666,25.8226725877804,29.7874265468415,3.94983210332103,27.8014786312666,105.23426459516,3,1003.52214666666,2226.02214666666,NaN,NaN,NaN,NaN,NaN,NaN
10351006,1,351,6,737314.145833333,2018,9,11,3.5,254,32.159515,-64.01731,23.8386538198384,15.8887982709176,23.8386538198384,23.8386538198384,15.8887982709176,25.80945225567,11.9192927362236,21.8384685290463,119.123038325659,3,1002.06923999999,2224.56923999999,NaN,NaN,NaN,NaN,NaN,NaN
10351007,1,351,7,737314.305555556,2018,9,11,7.33333333333333,254,31.8466933333333,-63.80421,30.7826120413435,30.7826120413435,30.7826120413435,30.7826120413435,30.7826120413435,30.7826120413435,22.8408308200744,30.7826120413435,106.224742666282,3,1001.21684,2223.71684,0,NaN,NaN,NaN,NaN,NaN
10351008,1,351,8,737314.511111111,2018,9,11,12.2666666666667,254,31.67213,-64.1586233333333,32.7632452313102,30.7879917457309,32.7632452313102,32.7632452313102,30.7879917457309,34.7598559161003,28.7900982751412,32.7632452313102,114.16595061715,3,1002.63449333333,2225.13449333333,572.431096256099,0.0414694477970012,112.181657745732,128.064511754437,167.765823034927,NaN
10351009,1,351,9,737314.690972222,2018,9,11,16.5833333333333,254,31.668005,-64.1681433333333,33.7475427929228,31.7861926927608,31.7861926927608,33.7475427929228,31.7861926927608,33.7475427929228,13.8934945244439,31.7861926927608,103.249017421426,3,1002.67257333333,2225.17257333333,NaN,NaN,NaN,NaN,NaN,NaN
